시설번호	시설유형코드	시도명	시군구명	시군구코드	소재지도로명주소	소재지지번주소	위도	경도	상세위치	안전센터명	보호틀유무	설치연도	출수압력	관할기관명	관할기관전화번호	데이터기준일자
은평-녹번-103039	2	서울특별시	은평구	11380	서울특별시 은평구 응암로29길 12-7	서울특별시 은평구 응암동 118-65	37.59694581	126.918013		녹번119안전센터	N	1995	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103040	1	서울특별시	은평구	11380	서울특별시 은평구 진흥로 200 녹번파출소에서 구기터널방향100미터	서울특별시 은평구 녹번동 115-27 녹번파출소에서 구기터널방향100미터	37.609252	126.932638	녹번파출소에서 구기터널방향 100미터	녹번119안전센터	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103041	2	서울특별시	은평구	11380	서울특별시 은평구 응암로24길 17	서울특별시 은평구 응암동 419-81	37.594231	126.92016		녹번119안전센터	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103012	2	서울특별시	은평구	11380	서울특별시 은평구 은평로11길 14-1	서울특별시 은평구 녹번동 156-35	37.60211423	126.923604		녹번119안전센터	N	1987	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103013	1	서울특별시	은평구	11380	서울특별시 은평구 통일로 684 서울혁신파크 창고 앞도로	서울특별시 은평구 녹번동 5-29 서울혁신파크 창고 앞도로	37.60951	126.934419	서울혁신파크 창고 앞 도로	녹번119안전센터	N	1988	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103014	2	서울특별시	은평구	11380	서울특별시 은평구 백련산로7길 13-4	서울특별시 은평구 응암동 452-2	37.596354	126.922038		녹번119안전센터	N	1988	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103015	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로9길 15-5 래플즈호텔 앞	서울특별시 은평구 응암동 590-27 래플즈호텔 앞	37.589297	126.915389	래플즈호텔	녹번119안전센터	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103016	2	서울특별시	은평구	11380	서울특별시 은평구 응암로29길 11-12 주택가	서울특별시 은평구 응암동 120-19 주택가	37.595776	126.917505		녹번119안전센터	N	2019	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103017	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로9길 3-8 포시즌마트24편의점	서울특별시 은평구 응암동 590-11 포시즌마트24편의점	37.589681	126.916605	포시즌마트24편의점	녹번119안전센터	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103018	2	서울특별시	은평구	11380	서울특별시 은평구 응암로30길 27-3	서울특별시 은평구 응암동 220-86	37.595386	126.922268		녹번119안전센터	N	1991	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103019	2	서울특별시	은평구	11380	서울특별시 은평구 응암로30길 13	서울특별시 은평구 응암동 452-28	37.595836	126.920672		녹번119안전센터	N	1991	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103020	2	서울특별시	은평구	11380	서울특별시 은평구 응암로22길 21 애니카랜드 앞	서울특별시 은평구 응암동 419-100 애니카랜드 앞	37.593489	126.920608	애니카랜드	녹번119안전센터	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103021	1	서울특별시	은평구	11380	서울특별시 은평구 응암로32길 6-8 홍진관중국집	서울특별시 은평구 응암동 107-6 홍진관중국집	37.597143	126.920113	홍진관중국집	녹번119안전센터	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103022	2	서울특별시	은평구	11380	서울특별시 은평구 응암로22길 39 피자오래	서울특별시 은평구 응암동 241-46 피자오래	37.593179	126.922386	피자오래	녹번119안전센터	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103023	2	서울특별시	은평구	11380	서울특별시 은평구 백련산로7길 7	서울특별시 은평구 응암동 218-10	37.596702	126.921638		녹번119안전센터	N	2017	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103024	2	서울특별시	은평구	11380	서울특별시 은평구 은평로13길 25-19	서울특별시 은평구 녹번동 157-18	37.60310705	126.924097		녹번119안전센터	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103025	2	서울특별시	은평구	11380	서울특별시 은평구 응암로 262 응암하이빌	서울특별시 은평구 응암동 427-42 응암하이빌	37.595042	126.918566	응암하이빌	녹번119안전센터	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103026	2	서울특별시	은평구	11380	서울특별시 은평구 응암로 275-1	서울특별시 은평구 응암동 117-32	37.59638	126.9188917		녹번119안전센터	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102130	2	서울특별시	은평구	11380	서울특별시 은평구 응암로34길 22	서울특별시 은평구 응암동 105-2	37.597554	126.923061		녹번119안전센터	N	2012	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102131	2	서울특별시	은평구	11380	서울특별시 은평구 불광천길 486	서울특별시 은평구 응암동 122-32	37.59562679	126.915714		녹번119안전센터	N	2012	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102132	1	서울특별시	은평구	11380	서울특별시 은평구 은평로18길 5-2	서울특별시 은평구 응암동 59-50	37.600396	126.93163		녹번119안전센터	N	2014	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102133	2	서울특별시	은평구	11380	서울특별시 은평구 응암로25길 11-1 거성쉐르빌	서울특별시 은평구 응암동 123-41 거성쉐르빌	37.59531	126.916933		녹번119안전센터	N	2022	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103001	1	서울특별시	은평구	11380	서울특별시 은평구 응암로 252 양평해장국	서울특별시 은평구 응암동 427-126 양평해장국	37.594328	126.918281	양평해장국	녹번119안전센터	N	1969	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103002	2	서울특별시	은평구	11380	서울특별시 은평구 은평로13길 11-13 선정하우징	서울특별시 은평구 응암동 85-6 선정하우징	37.601919	126.924707	선정하우징	녹번119안전센터	N	1984	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103003	2	서울특별시	은평구	11380	서울특별시 은평구 백련산로 91	서울특별시 은평구 응암동 231-91	37.59381828	126.922923		녹번119안전센터	N	1982	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103004	2	서울특별시	은평구	11380	서울특별시 은평구 응암로22길 1 할매순대국	서울특별시 은평구 응암동 427-125 할매순대국	37.593779	126.918409	할매순대국	녹번119안전센터	N	1984	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103005	2	서울특별시	은평구	11380	서울특별시 은평구 응암로22길 13 수헤어	서울특별시 은평구 응암동 427-71 수헤어	37.593615	126.919579	수헤어	녹번119안전센터	N	1984	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103006	2	서울특별시	은평구	11380	서울특별시 은평구 응암로24길 6 신응암시장 (후문앞)	서울특별시 은평구 응암동 427-112 신응암시장 (후문앞)	37.594535	126.918929	신응암시장 후문 앞	녹번119안전센터	N	1984	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103007	2	서울특별시	은평구	11380	서울특별시 은평구 응암로 278 은평냉동	서울특별시 은평구 응암동 107-19 은평냉동	37.596261	126.919451	은평냉동	녹번119안전센터	N	1985	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103008	2	서울특별시	은평구	11380	서울특별시 은평구 은평로13길 5 솔마트 앞	서울특별시 은평구 응암동 85-19 솔마트 앞	37.601653	126.925527	솔마트	녹번119안전센터	N	1985	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103009	2	서울특별시	은평구	11380	서울특별시 은평구 은평로 157-9	서울특별시 은평구 응암동 86-21	37.60146567	126.925276		녹번119안전센터	N	1985	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103010	2	서울특별시	은평구	11380	서울특별시 은평구 은평로11길 16-2	서울특별시 은평구 녹번동 156-54	37.60228031	126.923636		녹번119안전센터	N	1987	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-103011	2	서울특별시	은평구	11380	서울특별시 은평구 은평로11길 18-13 골드클래스	서울특별시 은평구 녹번동 157-26 골드클래스	37.602375	126.924071	골드클래스	녹번119안전센터	N	1987	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102114	2	서울특별시	은평구	11380	서울특별시 은평구 은평로4길 7-18	서울특별시 은평구 응암동 111-34	37.59888185	126.918042		녹번119안전센터	N	2003	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102115	1	서울특별시	은평구	11380	서울특별시 은평구 백련산로 141	서울특별시 은평구 응암동 194-10	37.59788435	126.9247576		녹번119안전센터	N	2003	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102116	1	서울특별시	은평구	11380	서울특별시 은평구 백련산로14길 5	서울특별시 은평구 응암동 94-13	37.60061854	126.9277006		녹번119안전센터	N	2004	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102117	1	서울특별시	은평구	11380	서울특별시 은평구 은평로 154 LG전자	서울특별시 은평구 응암동 98-1 LG전자	37.600832	126.9248	LG전자	녹번119안전센터	N	2004	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102118	2	서울특별시	은평구	11380	서울특별시 은평구 은평로20길 26	서울특별시 은평구 응암동 35-20	37.598595	126.933936		녹번119안전센터	N	2004	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102119	1	서울특별시	은평구	11380	서울특별시 은평구 은평로 236 유이비인후과	서울특별시 은평구 응암동 2-37 유이비인후과	37.600817	126.933857	유이비인후과	녹번119안전센터	N	2004	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102120	2	서울특별시	은평구	11380	서울특별시 은평구 응암로 294	서울특별시 은평구 응암동 104-42	37.59767955	126.9206222		녹번119안전센터	N	2005	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102121	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로6길 27-1 일반주택	서울특별시 은평구 응암동 339-11 일반주택	37.588663	126.920537		녹번119안전센터	N	2006	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102122	2	서울특별시	은평구	11380	서울특별시 은평구 응암로34가길 5	서울특별시 은평구 응암동 103-22	37.59858803	126.9222657		녹번119안전센터	N	2006	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102123	2	서울특별시	은평구	11380	서울특별시 은평구 은평로14길 22	서울특별시 은평구 응암동 81-148	37.59957021	126.928504		녹번119안전센터	N	2006	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102124	1	서울특별시	은평구	11380	서울특별시 은평구 응암로 291-1 향원	서울특별시 은평구 응암동 116-25 향원	37.597611	126.920196	향원	녹번119안전센터	N	2006	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102125	2	서울특별시	은평구	11380	서울특별시 은평구 은평로22길 7-1	서울특별시 은평구 응암동 2-82	37.600056	126.934569		녹번119안전센터	N	2007	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102126	1	서울특별시	은평구	11380	서울특별시 은평구 은평로 90	서울특별시 은평구 응암동	37.599358	126.917914		녹번119안전센터	N	2007	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102127	1	서울특별시	은평구	11380	서울특별시 은평구 응암로 319	서울특별시 은평구 응암동 109-3	37.59971094	126.9214509		녹번119안전센터	N	2011	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102128	2	서울특별시	은평구	11380	서울특별시 은평구 응암로34길 10-5	서울특별시 은평구 응암동 104-18	37.59794012	126.9215706		녹번119안전센터	N	2011	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102129	2	서울특별시	은평구	11380	서울특별시 은평구 불광천길 490 길훈아파트	서울특별시 은평구 응암동 122-30 길훈아파트	37.595667	126.915666	길훈아파트	녹번119안전센터	N	2011	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102098	2	서울특별시	은평구	11380	서울특별시 은평구 불광천길 548 예승	서울특별시 은평구 응암동 113-2 예승	37.598394	126.916412	예승	녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102099	1	서울특별시	은평구	11380	서울특별시 은평구 은평로 246 동원바둑	서울특별시 은평구 응암동 1-18 동원바둑	37.600697	126.935028	동원바둑	녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102100	2	서울특별시	은평구	11380	서울특별시 은평구 은평로14길 10-10	서울특별시 은평구 응암동 81-156	37.60061979	126.9281331		녹번119안전센터	N	1998	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102101	1	서울특별시	은평구	11380	서울특별시 은평구 은평로 153	서울특별시 은평구 응암동 86-25	37.60120647	126.924555		녹번119안전센터	N	1998	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102102	2	서울특별시	은평구	11380	서울특별시 은평구 은평로6길 16 신진공고	서울특별시 은평구 응암동 114-1 신진공고	37.598223	126.919233	신진공고	녹번119안전센터	N	1998	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102103	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로6길 23 일반주택	서울특별시 은평구 응암동 287-36 일반주택	37.588288	126.920508		녹번119안전센터	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102104	1	서울특별시	은평구	11380	서울특별시 은평구 응암로 307-1	서울특별시 은평구 응암동 109-20	37.59909951	126.9208831		녹번119안전센터	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102105	2	서울특별시	은평구	11380	서울특별시 은평구 은평로4길 21-10	서울특별시 은평구 응암동 118-24	37.597332	126.917741		녹번119안전센터	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102106	2	서울특별시	은평구	11380	서울특별시 은평구 응암로29길 15-16	서울특별시 은평구 응암동 121-56	37.59604809	126.9171576		녹번119안전센터	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-102107	1	서울특별시	은평구	11380	서울특별시 은평구 은평로22길 21	서울특별시 은평구 응암동 2-39	37.599305	126.934913		녹번119안전센터	N	2002	5	은평소방서	02-6981-6044	2025-04-08
